airbnb_listing_id,occ,rev_window,adr,nights,number_of_bedrooms,number_of_guests,listing_type,number_of_reviews,star_rating,is_professional,cleaning_fee,picture_count,min_nights,number_of_bathrooms,is_guest_favorite,can_instant_book,suburb,micro_zone,dist_beach_km,comp_300m,comp_1km,rev_annual_gross,occ_paid,bed_bucket,am_crib,am_workspace,am_pool,am_grill,am_gym,am_elevator,am_beach,am_seaview,am_spa,am_parking,am_dishwasher,tx_family,tx_couple,tx_group,tx_biz,tx_long,tx_luxury,tx_seafront,pets_ok,guests,bedrooms,beds,baths,beds_per_bed,guests_per_bed,cleaning_fee_c,price_wd,price_we,weekend_price_premium,occ_wd,occ_we,weekend_occ_lift,occ_high,occ_low,season_concentration,segment
20943549,0.8108049645252923,37992.30585042474,440.82126647553264,105,2,6,apartamento,27,4.960000038146973,False,220.0,24,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2314169182120213,449,1991,76073.28319615868,0.729724468072763,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6,2,2,2.0,1.0,3.0,220.0,400.0,400.0,0.0,1.0,1.0,0.0,0.7142857142857143,0.0,0.7142857142857143,Famílias
21025393,0.9562993731459648,73188.66517997379,726.9098936442135,105,3,6,apartamento,23,4.909999847412109,False,250.0,22,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.0835838519653268,173,952,146548.14779879278,0.8606694358313682,3,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,6,3,5,3.0,1.6666666666666667,2.0,250.0,750.0,750.0,0.0,1.0,1.0,0.0,,0.5405405405405406,,Famílias
21077682,0.7659217243891694,65677.23495166696,804.1939275270926,105,4,10,apartamento,31,4.96999979019165,False,300.0,30,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.171665433242862,334,1317,131507.7561675019,0.6893295519502525,4,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,10,4,8,3.0,2.0,2.5,300.0,670.3333,693.5,0.03455997188264415,0.9444444444444444,0.75,-0.19444444444444442,0.75,0.3513513513513513,0.3986486486486487,Grupos e amigos
21091876,0.3295729381379353,28384.568529270862,779.8155637754239,105,3,6,apartamento,11,4.909999847412109,False,350.0,24,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0527294522571041,187,1391,56835.38473893013,0.2966156443241418,3,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,6,3,3,2.0,1.0,2.0,350.0,700.0,700.0,0.0,0.14814814814814814,0.0,-0.14814814814814814,0.1071428571428571,0.0,0.1071428571428571,Famílias
21103486,0.7813712499336896,30453.92972519262,365.9199375222483,105,3,6,apartamento,8,5.0,False,250.0,29,0,2.0,False,False,Meia Praia,Meia Praia (inland),0.4051690706210821,348,1498,60978.936881099915,0.7032341249403207,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,3,3,2.0,1.0,2.0,250.0,350.0,350.0,0.0,1.0,1.0,0.0,0.6428571428571428,0.29729729729729726,0.34555984555984554,Famílias
21103807,0.5093112774466897,54763.91390432928,988.8964827084894,105,5,10,apartamento,38,4.96999979019165,False,350.0,26,0,4.0,True,True,Meia Praia,Meia Praia (beach band),0.189158093776582,388,1828,109655.6431129994,0.4583801497020207,4,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,10,5,8,4.0,1.6,2.0,350.0,1450.0,1025.0,-0.2931034482758621,1.0,1.0,0.0,0.75,0.3513513513513513,0.3986486486486487,Grupos e amigos
21280090,0.8174773149556831,78723.35850317257,906.3777364265912,105,3,8,apartamento,36,5.0,False,150.0,37,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.1429943375303865,292,1250,157630.45204842766,0.7357295834601149,3,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,8,3,5,2.0,1.6666666666666667,2.6666666666666665,150.0,850.0,850.0,0.0,0.9259259259259259,0.6666666666666667,-0.2592592592592592,0.8928571428571429,0.0,0.8928571428571429,Grupos e amigos
21295667,0.884968075369316,66762.96279151806,713.26204887837,105,3,9,apartamento,31,4.869999885559082,False,320.0,44,0,4.0,True,False,Meia Praia,Meia Praia (beach band),0.2603074705407709,389,1625,133681.74586320823,0.7964712678323844,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,9,3,3,4.0,1.0,3.0,320.0,517.0,517.0,0.0,1.0,1.0,0.0,,0.0,,Grupos e amigos
21324331,0.943971154386698,73774.7767969332,741.722919139963,105,2,6,apartamento,195,4.900000095367432,False,100.0,42,0,1.0,True,True,Meia Praia,Meia Praia (beach band),0.1267793883478222,352,1877,147721.73897793976,0.8495740389480281,2,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,6,2,4,1.0,2.0,3.0,100.0,695.0,804.0,0.15683453237410072,1.0,1.0,0.0,,0.8648648648648649,,Famílias
21397811,0.7011267205731669,54802.17806945079,729.6463432443775,105,3,8,apartamento,19,4.889999866485596,False,350.0,50,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0150457862061125,246,1785,109732.26074923904,0.6310140485158503,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,8,3,8,2.0,2.6666666666666665,2.6666666666666665,350.0,600.0,600.0,0.0,0.8518518518518519,0.9166666666666666,0.06481481481481477,0.8214285714285714,0.10810810810810811,0.7133204633204633,Grupos e amigos
21436592,0.5820273474747144,32906.77580102197,523.0286088205536,105,3,9,apartamento,18,4.71999979019165,False,350.0,15,0,3.0,False,False,Meia Praia,Meia Praia (inland),0.3982984912142298,373,2002,65890.3538110904,0.523824612727243,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,9,3,3,3.0,1.0,3.0,350.0,490.0,490.0,0.0,0.5555555555555556,1.0,0.4444444444444444,0.6428571428571428,0.5405405405405406,0.10231660231660222,Grupos e amigos
21454457,0.9922233679562656,23185.52818817677,222.43867739246724,105,2,5,apartamento,57,4.809999942779541,False,320.0,39,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.5477852038612598,278,1862,46425.16984506674,0.893001031160639,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5,2,2,1.0,1.0,2.5,320.0,130.0,236.0,0.8153846153846154,1.0,1.0,0.0,,0.7027027027027026,,Famílias
21545686,0.7275684949439919,26416.32733243626,339.5809394878157,105,2,5,apartamento,92,4.760000228881836,False,120.0,11,0,1.0,False,True,Centro,Centro,0.1972950771781124,219,772,52894.30860223464,0.6548116454495927,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,5,2,3,1.0,1.5,2.5,120.0,269.0,269.0,0.0,1.0,1.0,0.0,,0.0,,Famílias
21552865,0.9524049663409148,66831.23879996153,666.3185916515647,105,2,6,apartamento,49,4.960000038146973,False,200.0,36,0,2.0,True,True,Meia Praia,Meia Praia (inland),0.3823794767497177,410,1921,133818.45723172245,0.8571644697068233,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,2,2.0,1.0,3.0,200.0,750.0,750.0,0.0,0.8888888888888888,0.75,-0.13888888888888884,0.8571428571428572,,,Famílias
21607605,0.8808401397326392,77624.34290001815,832.9603128411658,105,4,11,apartamento,13,4.849999904632568,False,300.0,31,0,3.0,False,False,Meia Praia,Meia Praia (beach band),0.1320265127002331,373,1882,155429.8558133658,0.7927561257593753,4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,11,4,5,3.0,1.25,2.75,300.0,650.0,650.0,0.0,1.0,0.75,-0.25,0.9642857142857143,0.10810810810810811,0.8561776061776062,Grupos e amigos
21632405,0.9087751634211992,50573.07881311022,526.9593540120649,105,3,8,apartamento,11,4.820000171661377,False,250.0,40,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2702718135152309,448,1981,101264.19180236135,0.8178976470790793,3,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,8,3,3,2.0,1.0,2.6666666666666665,250.0,408.0,408.0,0.0,0.8888888888888888,0.8333333333333334,-0.05555555555555547,0.8214285714285714,0.10810810810810811,0.7133204633204633,Grupos e amigos
21662762,0.947240884608376,32401.010315043535,324.6986907859948,105,3,9,apartamento,157,4.849999904632568,False,280.0,42,0,2.0,True,True,Meia Praia,Meia Praia (inland),0.376098533326521,351,1628,64877.64241638968,0.8525167961475383,3,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9,3,5,2.0,1.6666666666666667,3.0,280.0,300.0,400.0,0.33333333333333326,0.9259259259259259,0.8333333333333334,-0.09259259259259256,0.8571428571428572,0.43243243243243246,0.42471042471042475,Grupos e amigos
21695053,0.5002148181084031,42750.5554109722,785.4138814449226,105,3,8,apartamento,78,4.880000114440918,False,450.0,31,0,3.0,False,True,Meia Praia,Meia Praia (beach band),0.3249480906612104,456,1943,85600.8877527923,0.4501933362975627,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,8,3,7,3.0,2.3333333333333335,2.6666666666666665,450.0,720.0,720.0,0.0,0.8888888888888888,0.9166666666666666,0.02777777777777779,0.6428571428571428,0.0,0.6428571428571428,Grupos e amigos
21734892,0.7813712499336898,69722.6431664481,837.754124396218,105,3,8,apartamento,37,4.920000076293945,False,250.0,17,0,2.0,True,False,Centro,Centro,0.1051842121709629,171,745,139608.01430868212,0.7032341249403208,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,8,3,6,2.0,2.0,2.6666666666666665,250.0,800.0,800.0,0.0,1.0,1.0,0.0,,0.0,,Alto padrão e frente-mar
21743476,0.7486469293670885,57155.56776524174,715.1238056699449,105,3,7,apartamento,18,4.78000020980835,False,250.0,53,0,3.0,False,False,Meia Praia,Meia Praia (inland),0.3939487172054692,328,1413,114444.53279462807,0.6737822364303797,3,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,7,3,3,3.0,1.0,2.3333333333333335,250.0,650.0,653.0,0.004615384615384688,1.0,1.0,0.0,,0.3783783783783784,,Famílias
21780661,0.6433343904492207,32503.57874515394,469.6082282098723,105,2,4,apartamento,20,4.900000095367432,False,200.0,34,0,1.0,True,True,Casa Branca,Casa Branca,0.7410182999908129,30,644,65083.01866445142,0.5790009514042986,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,3,1.0,1.5,2.0,200.0,600.0,600.0,0.0,1.0,1.0,0.0,0.7857142857142857,0.3783783783783784,0.4073359073359073,Casais e escapadas curtas
22047595,0.8330846247591832,65120.70744846043,736.4978631997787,105,3,10,apartamento,37,4.889999866485596,False,290.0,20,0,2.0,True,True,Morretes,Morretes,0.0209355468741705,69,616,130393.40226319924,0.7497761622832649,3,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,10,3,7,2.0,2.3333333333333335,3.3333333333333335,290.0,618.0,621.0,0.004854368932038833,1.0,1.0,0.0,,0.0,,Grupos e amigos
22190101,0.9211146266778966,30179.76479610316,310.4999842562361,105,2,7,apartamento,38,4.889999866485596,False,200.0,12,0,1.0,True,False,Meia Praia,Meia Praia (inland),0.4272598398088904,343,1951,60429.96714035322,0.8290031640101069,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,7,2,3,1.0,1.5,3.5,200.0,250.0,250.0,0.0,1.0,1.0,0.0,,0.027027027027026973,,Famílias
22191680,0.5428667370218169,26840.93865868358,455.9656715386988,105,2,6,apartamento,94,4.769999980926514,False,250.0,15,0,1.0,True,True,Meia Praia,Meia Praia (beach band),0.179720683857138,345,1326,53744.52226910393,0.4885800633196352,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,4,1.0,2.0,3.0,250.0,400.0,400.0,0.0,0.8888888888888888,0.8333333333333334,-0.05555555555555547,0.6785714285714286,0.08108108108108103,0.5974903474903476,Famílias
22223346,0.9543465641129752,64240.84779327057,639.2671278563181,105,2,6,apartamento,21,5.0,False,200.0,25,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.0512840555961204,291,1859,128631.6294193595,0.8589119077016777,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,6,2,2,2.0,1.0,3.0,200.0,590.0,590.0,0.0,1.0,1.0,0.0,,0.5675675675675675,,Famílias
22231120,0.4278604509662577,16782.51461552374,358.2683906832122,105,1,4,apartamento,62,4.96999979019165,False,100.0,16,0,1.0,True,True,Ilhota,Ilhota,0.0732887341439962,16,36,33604.19849526287,0.3850744058696319,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,2,1.0,2.0,4.0,100.0,320.66667,350.0,0.09147608013018615,0.8888888888888888,0.5,-0.38888888888888884,0.8928571428571429,0.0,0.8928571428571429,Casais e escapadas curtas
22243318,0.9211146266778966,54123.088956832864,556.8372842708626,105,2,6,apartamento,32,4.840000152587891,False,250.0,22,0,1.0,False,False,Meia Praia,Meia Praia (beach band),0.1983384063264474,374,1731,108372.49757553228,0.8290031640101069,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,6,2,2,1.0,1.0,3.0,250.0,580.0,580.0,0.0,1.0,1.0,0.0,0.9642857142857143,0.45945945945945943,0.5048262548262549,Famílias
22245880,0.7732642649216367,115459.85056828416,1401.0615389696516,105,3,8,apartamento,63,4.900000095367432,True,250.0,30,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.057951010504435,186,1000,231189.1766887597,0.695937838429473,3,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,8,3,6,3.0,2.0,2.6666666666666665,250.0,1203.0,1242.6666,0.032973067331670824,0.8518518518518519,0.8333333333333334,-0.01851851851851849,0.6785714285714286,0.0,0.6785714285714286,Alto padrão e frente-mar
22306996,0.976752057207966,26890.86291104557,261.8224322091353,105,2,5,apartamento,15,5.0,False,220.0,29,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.5361167064045993,308,1717,53844.48729368659,0.8790768514871693,2,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5,2,3,2.0,1.5,2.5,220.0,250.0,250.0,0.0,1.0,1.0,0.0,,0.18918918918918914,,Famílias
22307401,0.957303590077822,47032.73240765707,466.6686056405784,105,2,6,apartamento,57,4.880000114440918,False,230.0,29,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.2174719853440211,395,1773,94175.23606024684,0.8615732310700398,2,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,6,2,3,2.0,1.5,3.0,230.0,400.0,400.0,0.0,1.0,1.0,0.0,,0.3783783783783784,,Famílias
22383070,0.9205567197618082,32632.67211091587,335.9277942743704,105,2,6,apartamento,36,4.940000057220459,False,200.0,11,0,2.0,True,False,Meia Praia,Meia Praia (inland),0.5267807742936403,304,1808,65341.5066912381,0.8285010477856274,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,4,2.0,2.0,3.0,200.0,250.0,250.0,0.0,0.5555555555555556,0.75,0.19444444444444442,0.8214285714285714,0.32432432432432434,0.49710424710424705,Famílias
22421016,0.9930434785544564,78013.9790964748,747.8747958402193,105,3,8,apartamento,7,5.0,False,300.0,42,0,3.0,False,False,Centro,Centro,0.2975769367288157,173,746,156210.0375910451,0.8937391306990107,3,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,8,3,4,3.0,1.3333333333333333,2.6666666666666665,300.0,800.0,800.0,0.0,1.0,1.0,0.0,,,,Grupos e amigos
22514231,0.9231021936612492,40026.231714177025,410.96961505403266,105,2,6,apartamento,34,4.820000171661377,False,250.0,27,0,2.0,False,True,Centro,Centro,0.0500303330942954,73,445,80145.88197029942,0.8307919742951244,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6,2,2,2.0,1.0,3.0,250.0,300.0,300.0,0.0,1.0,0.75,-0.25,0.9642857142857143,0.5405405405405406,0.42374517374517373,Famílias
22648075,0.689320669688321,32029.520718638367,433.37479887449354,105,2,6,apartamento,16,5.0,False,150.0,35,0,2.0,False,False,Centro,Centro,0.4379585578482614,184,714,64133.79619176151,0.6203886027194889,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,5,2.0,2.5,3.0,150.0,348.0,348.0,0.0,0.8888888888888888,1.0,0.11111111111111116,0.9642857142857143,0.10810810810810811,0.8561776061776062,Famílias
22739656,0.7224844642335443,101993.27334094491,1319.86200702603,105,3,8,apartamento,41,4.829999923706055,False,350.0,25,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.0207834858283465,322,1854,204224.59214546948,0.6502360178101899,3,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,8,3,6,2.0,2.0,2.6666666666666665,350.0,1280.0,1280.0,0.0,0.8148148148148149,0.8333333333333334,0.01851851851851849,0.75,0.0,0.75,Alto padrão e frente-mar
22810332,0.7813712499336898,43145.35429198424,518.4140598393096,105,1,2,apartamento,31,4.769999980926514,False,0.0,14,0,1.0,True,False,Meia Praia,Meia Praia (beach band),0.0786374377110921,272,1764,86391.40694894211,0.7032341249403208,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1.0,1.0,2.0,0.0,480.0,480.0,0.0,1.0,1.0,0.0,,0.0,,Casais e escapadas curtas
22901902,0.2613073736413862,21567.7092632523,742.627532385374,105,3,6,apartamento,29,4.929999828338623,False,300.0,28,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.089416103071192,161,827,43185.756114286094,0.2351766362772475,3,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,6,3,3,2.0,1.0,2.0,300.0,700.0,700.0,0.0,0.8148148148148149,0.8333333333333334,0.01851851851851849,0.4642857142857143,0.0,0.4642857142857143,Famílias
23023313,0.7422349574044771,43623.143367381475,550.2713927049385,105,2,6,apartamento,11,4.820000171661377,False,300.0,38,0,1.0,True,False,Morretes,Morretes,0.0968975302500917,134,726,87348.10022741335,0.6680114616640294,2,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,6,2,2,1.0,1.0,3.0,300.0,650.0,550.0,-0.15384615384615385,0.7407407407407407,0.8333333333333334,0.09259259259259267,0.6785714285714286,0.027027027027026973,0.6515444015444016,Famílias
23068512,0.9759298865692324,57562.9978015298,560.9046131905073,105,2,6,apartamento,19,4.369999885559082,False,250.0,21,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.2792637603480168,420,1847,115260.34378159967,0.8783368979123092,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,6,2,4,2.0,2.0,3.0,250.0,700.0,700.0,0.0,0.7777777777777778,1.0,0.2222222222222222,0.5357142857142857,,,Famílias
23078040,0.823864449551904,76123.0371032793,870.0225479914824,105,3,7,apartamento,213,4.590000152587891,False,190.0,23,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.0320893409699873,179,1543,152423.74027278795,0.7414780045967135,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,7,3,3,2.0,1.0,2.3333333333333335,190.0,800.0,800.0,0.0,1.0,1.0,0.0,,0.027027027027026973,,Famílias
23108026,0.4455746363149155,33041.94594686355,678.3604440650704,105,2,5,apartamento,28,4.639999866485596,False,180.0,20,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.2079000225261869,432,2000,66161.00958083378,0.4010171726834239,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,3,2.0,1.5,2.5,180.0,590.0,640.0,0.0847457627118644,0.6666666666666667,1.0,0.33333333333333326,0.6071428571428572,0.3783783783783784,0.2287644787644788,Famílias
23299596,0.9231021936612492,52697.204269977854,541.0689147033988,105,2,6,apartamento,214,4.920000076293945,False,100.0,43,0,1.0,True,True,Meia Praia,Meia Praia (beach band),0.1628501127760084,391,1947,105517.40028253724,0.8307919742951244,2,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,6,2,2,1.0,1.0,3.0,100.0,553.0,638.0,0.15370705244122962,0.6666666666666667,0.5,-0.16666666666666674,0.5357142857142857,0.8648648648648649,-0.3291505791505792,Famílias
23343001,0.5176037598740519,31360.5971878777,557.5995552772315,105,3,8,apartamento,80,4.889999866485596,False,250.0,13,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.2348663593393993,380,1577,62794.387907555945,0.4658433838866467,3,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,8,3,3,3.0,1.0,2.6666666666666665,250.0,600.0,600.0,0.0,0.6666666666666667,0.6666666666666667,0.0,0.5,0.5405405405405406,-0.04054054054054057,Grupos e amigos
23779860,0.9508551351985988,44052.65774978531,439.88521074802406,105,3,12,apartamento,14,4.570000171661377,False,200.0,11,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.0307474113982786,229,1695,88208.13145000007,0.8557696216787388,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,12,3,4,2.0,1.3333333333333333,4.0,200.0,300.0,300.0,0.0,0.4444444444444444,0.5,0.05555555555555558,0.75,0.32432432432432434,0.42567567567567566,Grupos e amigos
23787711,0.1846492335455806,8199.784892218786,396.660633554419,105,3,6,apartamento,19,5.0,,0.0,29,0,2.0,False,,Meia Praia,Meia Praia (inland),0.4011156815862537,373,1911,16418.70753276139,0.1661843101910225,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,3,4,2.0,1.3333333333333333,2.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.4054054054054054,-0.4054054054054054,Famílias
24171739,0.976752057207966,53740.53000176018,523.2437620099329,105,3,8,apartamento,23,4.829999923706055,False,250.0,30,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.0207834858283465,322,1854,107606.4867984279,0.8790768514871693,3,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,8,3,3,2.0,1.0,2.6666666666666665,250.0,416.0,416.0,0.0,1.0,1.0,0.0,,0.29729729729729726,,Grupos e amigos
25104649,0.7512558965011038,56178.851419441315,700.5920263859724,105,4,12,apartamento,43,4.980000019073486,False,250.0,18,0,3.0,True,False,Meia Praia,Meia Praia (beach band),0.3496113111243008,424,1854,112488.82051254336,0.6761303068509934,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,4,6,3.0,1.5,3.0,250.0,890.0,890.0,0.0,1.0,1.0,0.0,0.75,0.4054054054054054,0.3445945945945946,Grupos e amigos
25165914,0.3197370396630566,21946.900906241783,620.9422803923518,105,3,6,apartamento,15,4.869999885559082,False,210.0,16,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.050327903120256,263,1424,43945.02440814336,0.287763335696751,3,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,6,3,4,2.0,1.3333333333333333,2.0,210.0,700.0,700.0,0.0,0.6296296296296297,0.8333333333333334,0.20370370370370372,0.6428571428571428,0.0,0.6428571428571428,Famílias
25918412,0.6339229057971573,29631.142018276143,434.1525694240751,105,2,5,apartamento,37,4.889999866485596,False,147.0,45,0,2.0,True,False,Meia Praia,Meia Praia (beach band),0.143144134005107,330,1395,59331.441135908775,0.5705306152174415,2,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,5,2,5,2.0,2.5,2.5,147.0,437.5,390.0,-0.10857142857142854,1.0,1.0,0.0,,0.3513513513513513,,Famílias
26026295,0.9643777353290132,48699.51577709211,479.8752863248592,105,2,5,apartamento,150,4.829999923706055,False,250.0,22,0,2.0,True,True,Meia Praia,Meia Praia (beach band),0.0407703635598839,239,1753,97512.69295978014,0.8679399617961119,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,2,3,2.0,1.5,2.5,250.0,460.0,340.0,-0.26086956521739135,0.9259259259259259,1.0,0.07407407407407407,0.9285714285714286,0.5405405405405406,0.38803088803088803,Famílias
26197944,0.8174773149556831,43919.44890016809,505.6645376433405,105,2,6,apartamento,38,4.789999961853027,False,210.0,36,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.2028565816733291,360,1509,87941.40285023936,0.7357295834601149,2,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,6,2,2,2.0,1.0,3.0,210.0,450.0,450.0,0.0,1.0,1.0,0.0,,0.0,,Famílias
26334990,0.8270189212730101,115351.92702977994,1313.628527645581,105,3,11,apartamento,6,5.0,False,350.0,19,0,2.0,False,True,Meia Praia,Meia Praia (beach band),0.2182700576536895,404,1767,230973.0777254463,0.7443170291457092,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,11,3,8,2.0,2.6666666666666665,3.6666666666666665,350.0,1200.0,1200.0,0.0,0.962962962962963,0.8333333333333334,-0.12962962962962965,0.8928571428571429,0.0,0.8928571428571429,Alto padrão e frente-mar
26570136,0.6194281960088356,47027.932210993065,704.3897775957737,105,3,8,apartamento,22,4.860000133514404,False,370.0,15,0,2.0,False,False,Meia Praia,Meia Praia (beach band),0.2374581720916276,366,1645,94165.62446358155,0.557485376407952,3,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,8,3,3,2.0,1.0,2.6666666666666665,370.0,725.0,766.6667,0.057471310344827664,0.8888888888888888,1.0,0.11111111111111116,0.6428571428571428,0.0,0.6428571428571428,Grupos e amigos
